Totals & Averages,CREDITID,PAYMENTID,LEDGERID,RECEIPTID,MEMOID,DCREDIT,DCCREDITAMT,DCREATED,SMEMO,EMPLOYEEID
,1673401,8739853,211203,5037835,1214865,2020-06-01 14:40:42.857000,-15,2020-06-01 14:40:44.507000,Waived current late fee 1.,2082
,1673442,8740028,386928,5037943,1214904,2020-06-01 16:20:29.613000,15,2020-06-01 16:20:36.040000,Waived current late fee 1.,2082
,1673443,8740028,386928,5037943,1214904,2020-06-01 16:20:29.613000,-15,2020-06-01 16:20:36.040000,Waived current late fee 1.,2082
,1674162,8744077,403148,5040513,1215364,2020-06-04 18:05:26.880000,15,2020-06-04 18:05:32.557000,Waived current late fee 1.,93
,1674163,8744077,403148,5040513,1215364,2020-06-04 18:05:26.880000,-15,2020-06-04 18:05:32.557000,Waived current late fee 1.,93
,1674350,8744969,400873,5041033,1215463,2020-06-05 14:19:30.273000,15,2020-06-05 14:19:32.303000,Waived current late fee 1.,93
,1674351,8744969,400873,5041033,1215463,2020-06-05 14:19:30.273000,-15,2020-06-05 14:19:32.320000,Waived current late fee 1.,93
,1674590,8746359,338732,5041911,1215647,2020-06-08 10:31:50.703000,15,2020-06-08 10:32:09.587000,Waived current late fee 1.,93
,1674591,8746359,338732,5041911,1215647,2020-06-08 10:31:50.703000,-15,2020-06-08 10:32:09.587000,Waived current late fee 1.,93
,1674974,8747252,152543,5042368,1215831,2020-06-08 18:40:09.750000,15,2020-06-08 18:40:22.557000,Waived current late fee 1.,93
,1674975,8747252,152543,5042368,1215831,2020-06-08 18:40:09.750000,-15,2020-06-08 18:40:22.557000,Waived current late fee 1.,93
,1675845,8750793,36864,5044312,1216344,2020-06-13 09:33:57.097000,25,2020-06-13 09:33:59.093000,Waived current late fee 2.,93
,1675846,8750793,36864,5044312,1216344,2020-06-13 09:33:57.097000,-25,2020-06-13 09:33:59.093000,Waived current late fee 2.,93
,1677195,8756612,85142,5047558,1217215,2020-06-23 10:23:01.880000,15,2020-06-23 10:23:04.777000,Waived current late fee 1.,2082
,1677196,8756612,85142,5047558,1217215,2020-06-23 10:23:01.880000,-15,2020-06-23 10:23:04.777000,Waived current late fee 1.,2082
,1679979,8771500,338732,5056832,1218859,2020-07-07 09:11:36.737000,15,2020-07-07 09:11:37.840000,Waived current late fee 1.,2082
,1679980,8771500,338732,5056832,1218859,2020-07-07 09:11:36.737000,-15,2020-07-07 09:11:37.857000,Waived current late fee 1.,2082
,1680775,8775001,152543,5058750,1219374,2020-07-10 17:49:10.180000,15,2020-07-10 17:49:26.507000,Waived current late fee 1.,93
,1680776,8775001,152543,5058750,1219374,2020-07-10 17:49:10.180000,-15,2020-07-10 17:49:26.507000,Waived current late fee 1.,93
,1680963,8776041,36864,5059345,1219508,2020-07-13 09:50:02.137000,25,2020-07-13 09:50:04.493000,Waived current late fee 2.,93
,1680964,8776041,36864,5059345,1219508,2020-07-13 09:50:02.137000,-25,2020-07-13 09:50:04.493000,Waived current late fee 2.,93
,1682612,8783432,406171,5063466,1220569,2020-07-24 10:37:34.913000,15,2020-07-24 10:38:05.260000,Reservation Fee,2756
,1682613,8783432,406171,5063466,1220569,2020-07-24 10:37:34.913000,-15,2020-07-24 10:38:05.260000,Reservation Fee,2756
,1682614,8783434,406171,5063466,1220570,2020-07-24 10:37:34.913000,10,2020-07-24 10:38:05.260000,Reservation Fee,2756
,1682615,8783434,406171,5063466,1220570,2020-07-24 10:37:34.913000,-10,2020-07-24 10:38:05.260000,Reservation Fee,2756
,1683140,8786063,390399,5064920,1220920,2020-07-28 10:56:59.157000,25,2020-07-28 10:57:13.733000,Waived current late fee 2.,93
,1683141,8786063,390399,5064920,1220920,2020-07-28 10:56:59.157000,-25,2020-07-28 10:57:13.733000,Waived current late fee 2.,93
,1683142,8786064,337455,5064920,1220921,2020-07-28 10:56:59.157000,25,2020-07-28 10:57:13.733000,Waived current late fee 2.,93
,1683143,8786064,337455,5064920,1220921,2020-07-28 10:56:59.157000,-25,2020-07-28 10:57:13.750000,Waived current late fee 2.,93
,1683420,8786866,406354,5065345,1221021,2020-07-29 10:23:43.827000,25,2020-07-29 10:24:12.770000,Reservation Fee,2756
,1683421,8786866,406354,5065345,1221021,2020-07-29 10:23:43.827000,-25,2020-07-29 10:24:12.770000,Reservation Fee,2756
,1684714,8788647,211203,5066191,1221371,2020-07-30 15:44:25.467000,15,2020-07-30 15:45:12.443000,Waived current late fee 1.,2756
,1684715,8788647,211203,5066191,1221371,2020-07-30 15:44:25.467000,-15,2020-07-30 15:45:12.443000,Waived current late fee 1.,2756
,1685126,8792896,86393,5069229,1221851,2020-08-03 09:18:22.063000,15,2020-08-03 09:18:25.103000,Waived current late fee 1.,2082
,1685127,8792896,86393,5069229,1221851,2020-08-03 09:18:22.063000,-15,2020-08-03 09:18:25.120000,Waived current late fee 1.,2082
,1685128,8792897,330254,5069229,1221852,2020-08-03 09:18:22.063000,15,2020-08-03 09:18:25.120000,Waived current late fee 1.,2082
,1685129,8792897,330254,5069229,1221852,2020-08-03 09:18:22.063000,-15,2020-08-03 09:18:25.120000,Waived current late fee 1.,2082
,1687038,8802737,152543,5075189,1222936,2020-08-11 17:45:12.243000,15,2020-08-11 17:45:39.113000,Waived current late fee 1.,93
,1687039,8802737,152543,5075189,1222936,2020-08-11 17:45:12.243000,-15,2020-08-11 17:45:39.113000,Waived current late fee 1.,93
,1698620,8848354,405987,5105500,1229570,2020-08-28 14:18:00.583000,15,2020-08-28 14:18:03.590000,Waived current late fee 1.,93
,1698621,8848354,405987,5105500,1229570,2020-08-28 14:18:00.583000,-15,2020-08-28 14:18:03.590000,Waived current late fee 1.,93
,1699582,8857613,406335,5111892,1230345,2020-09-04 12:54:34.860000,15,2020-09-04 12:54:36.557000,Waived current late fee 1.,93
,1699583,8857613,406335,5111892,1230345,2020-09-04 12:54:34.860000,-15,2020-09-04 12:54:36.557000,Waived current late fee 1.,93
,1700274,8861451,1510,5114161,1230888,2020-09-09 12:31:27.497000,15,2020-09-09 12:31:38.550000,Waived current late fee 1.,2756
,1700275,8861451,1510,5114161,1230888,2020-09-09 12:31:27.497000,-15,2020-09-09 12:31:38.550000,Waived current late fee 1.,2756
,1700590,8862737,152543,5114860,1231112,2020-09-10 17:56:22.527000,15,2020-09-10 17:56:26.470000,Waived current late fee 1.,93
,1700591,8862737,152543,5114860,1231112,2020-09-10 17:56:22.527000,-15,2020-09-10 17:56:26.470000,Waived current late fee 1.,93
,1700822,8863556,405273,5115271,1231207,2020-09-11 15:18:38.560000,15,2020-09-11 15:18:39.910000,Waived current late fee 1.,2756
,1700823,8863556,405273,5115271,1231207,2020-09-11 15:18:38.560000,-15,2020-09-11 15:18:39.910000,Waived current late fee 1.,2756
,1701120,8865148,269881,5116171,1231447,2020-09-14 14:24:24.020000,15,2020-09-14 14:24:49.833000,Waived current late fee 1.,2082
,1701121,8865148,269881,5116171,1231447,2020-09-14 14:24:24.020000,-15,2020-09-14 14:24:49.833000,Waived current late fee 1.,2082
,1701132,8865233,410595,5116213,1231456,2020-09-14 15:20:19.960000,25,2020-09-14 15:20:23.330000,Reservation Fee,2082
,1701133,8865233,410595,5116213,1231456,2020-09-14 15:20:19.960000,-25,2020-09-14 15:20:23.330000,Reservation Fee,2082
,1701986,8870000,120450,5119293,1232624,2020-09-21 12:49:30.040000,15,2020-09-21 12:49:33.950000,Waived current late fee 1.,93
,1701987,8870000,120450,5119293,1232624,2020-09-21 12:49:30.040000,-15,2020-09-21 12:49:33.950000,Waived current late fee 1.,93
,1702118,8870597,93355,5119627,1232703,2020-09-22 10:19:01.770000,15,2020-09-22 10:19:06.733000,Waived current late fee 1.,2082
,1702119,8870597,93355,5119627,1232703,2020-09-22 10:19:01.770000,-15,2020-09-22 10:19:06.733000,Waived current late fee 1.,2082
,1702538,8872349,410955,5120430,1232926,2020-09-24 10:54:16.267000,10,2020-09-24 10:54:51.510000,Reservation Fee,2756
,1702539,8872349,410955,5120430,1232926,2020-09-24 10:54:16.267000,-10,2020-09-24 10:54:51.510000,Reservation Fee,2756
,1702540,8872350,410955,5120430,1232927,2020-09-24 10:54:16.267000,15,2020-09-24 10:54:51.510000,Reservation Fee,2756
,1702541,8872350,410955,5120430,1232927,2020-09-24 10:54:16.267000,-15,2020-09-24 10:54:51.510000,Reservation Fee,2756
,1703434,8876645,404967,5122897,1233526,2020-09-30 09:29:37.473000,15,2020-09-30 09:29:39.067000,Waived current late fee 1.,1212
,1703435,8876645,404967,5122897,1233526,2020-09-30 09:29:37.473000,-15,2020-09-30 09:29:39.067000,Waived current late fee 1.,1212
,1703436,8876651,404965,5122902,1233527,2020-09-30 09:33:54.190000,15,2020-09-30 09:33:55.540000,Waived current late fee 1.,1212
,1703437,8876651,404965,5122902,1233527,2020-09-30 09:33:54.190000,-15,2020-09-30 09:33:55.540000,Waived current late fee 1.,1212
,1705512,8886382,410565,5129586,1235245,2020-10-05 13:29:39.463000,15,2020-10-05 13:29:40.883000,Waived current late fee 1.,93
,1705513,8886382,410565,5129586,1235245,2020-10-05 13:29:39.463000,-15,2020-10-05 13:29:40.883000,Waived current late fee 1.,93
,1707230,8894456,152543,5134277,1236461,2020-10-15 18:32:22.520000,25,2020-10-15 18:32:36.843000,Waived current late fee 2.,93
,1707231,8894456,152543,5134277,1236461,2020-10-15 18:32:22.520000,-25,2020-10-15 18:32:36.860000,Waived current late fee 2.,93
,1708370,8901641,404967,5138812,1237301,2020-10-26 09:57:56.073000,15,2020-10-26 09:57:58.680000,Waived current late fee 1.,93
,1708371,8901641,404967,5138812,1237301,2020-10-26 09:57:56.073000,-15,2020-10-26 09:57:58.680000,Waived current late fee 1.,93
,1708372,8901642,404965,5138812,1237302,2020-10-26 09:57:56.073000,15,2020-10-26 09:57:58.680000,Waived current late fee 1.,93
,1708373,8901642,404965,5138812,1237302,2020-10-26 09:57:56.073000,-15,2020-10-26 09:57:58.680000,Waived current late fee 1.,93
,1708382,8901713,270221,5138866,1237310,2020-10-26 11:12:07.400000,15,2020-10-26 11:12:09.680000,Waived current late fee 1.,93
,1708383,8901713,270221,5138866,1237310,2020-10-26 11:12:07.400000,-15,2020-10-26 11:12:09.697000,Waived current late fee 1.,93
,1708408,8901901,407238,5138999,1237348,2020-10-26 13:30:21.207000,15,2020-10-26 13:30:24.440000,Waived current late fee 1.,93
,1708409,8901901,407238,5138999,1237348,2020-10-26 13:30:21.207000,-15,2020-10-26 13:30:24.440000,Waived current late fee 1.,93
,1708410,8901952,390399,5139022,1237351,2020-10-26 14:03:57.507000,25,2020-10-26 14:04:14.977000,Waived current late fee 2.,93
,1708411,8901952,390399,5139022,1237351,2020-10-26 14:03:57.507000,-25,2020-10-26 14:04:14.977000,Waived current late fee 2.,93
,1708412,8901953,337455,5139022,1237352,2020-10-26 14:03:57.507000,25,2020-10-26 14:04:14.977000,Waived current late fee 2.,93
,1708413,8901953,337455,5139022,1237352,2020-10-26 14:03:57.507000,-25,2020-10-26 14:04:14.977000,Waived current late fee 2.,93
,1709554,8911422,249967,5145382,1238266,2020-11-03 13:04:49.830000,15,2020-11-03 13:05:21.257000,Waived current late fee 1.,2082
,1709555,8911422,249967,5145382,1238266,2020-11-03 13:04:49.830000,-15,2020-11-03 13:05:21.270000,Waived current late fee 1.,2082
,1710158,8915568,400077,5147912,1238809,2020-11-07 09:30:18.930000,15,2020-11-07 09:30:29.563000,Waived current late fee 1.,2756
,1710159,8915568,400077,5147912,1238809,2020-11-07 09:30:18.930000,-15,2020-11-07 09:30:29.563000,Waived current late fee 1.,2756
,1711084,8919798,36864,5150403,1239436,2020-11-13 09:19:12.387000,25,2020-11-13 09:19:14.057000,Waived current late fee 2.,2756
,1711085,8919798,36864,5150403,1239436,2020-11-13 09:19:12.387000,-25,2020-11-13 09:19:14.057000,Waived current late fee 2.,2756
,1712066,8925156,401622,5153406,1240224,2020-11-21 10:08:18.563000,15,2020-11-21 10:08:19.857000,Waived current late fee 1.,2756
,1712067,8925156,401622,5153406,1240224,2020-11-21 10:08:18.563000,-15,2020-11-21 10:08:19.857000,Waived current late fee 1.,2756
,1712512,8926138,413208,5153959,1240394,2020-11-23 10:26:10.097000,15,2020-11-23 10:26:11.670000,Waived current late fee 1.,93
,1712513,8926138,413208,5153959,1240394,2020-11-23 10:26:10.097000,-15,2020-11-23 10:26:11.670000,Waived current late fee 1.,93
,1712518,8926142,413209,5153963,1240395,2020-11-23 10:31:59.610000,15,2020-11-23 10:32:00.860000,Waived current late fee 1.,93
,1712519,8926142,413209,5153963,1240395,2020-11-23 10:31:59.610000,-15,2020-11-23 10:32:00.860000,Waived current late fee 1.,93
,1714378,8940797,46711,5163635,1241913,2020-12-07 11:59:23.073000,15,2020-12-07 11:59:24.667000,Waived current late fee 1.,93
,1714379,8940797,46711,5163635,1241913,2020-12-07 11:59:23.073000,-15,2020-12-07 11:59:24.667000,Waived current late fee 1.,93
,1717152,8953851,252010,5170984,1243646,2020-12-28 10:56:17.253000,25,2020-12-28 10:56:18.947000,Waived current late fee 2.,93
,1717153,8953851,252010,5170984,1243646,2020-12-28 10:56:17.253000,-25,2020-12-28 10:56:18.947000,Waived current late fee 2.,93
,1718698,8963396,246055,5177175,1244623,2021-01-04 15:13:19.660000,15,2021-01-04 15:13:20.367000,Waived current late fee 1.,2756
,1718699,8963396,246055,5177175,1244623,2021-01-04 15:13:19.660000,-15,2021-01-04 15:13:20.367000,Waived current late fee 1.,2756
,1725525,9000761,415579,5199242,1249023,2021-02-17 11:14:12.860000,10,2021-02-17 11:14:23.777000,Reservation Fee,1212
,1725526,9000761,415579,5199242,1249023,2021-02-17 11:14:12.860000,-10,2021-02-17 11:14:23.777000,Reservation Fee,1212
,1725527,9000762,415579,5199242,1249024,2021-02-17 11:14:12.860000,15,2021-02-17 11:14:23.777000,Reservation Fee,1212
,1725528,9000762,415579,5199242,1249024,2021-02-17 11:14:12.860000,-15,2021-02-17 11:14:23.777000,Reservation Fee,1212
,1725881,9002292,413844,5200138,1249250,2021-02-19 16:36:59.913000,15,2021-02-19 16:37:49.510000,Waived current late fee 1.,2756
,1725882,9002292,413844,5200138,1249250,2021-02-19 16:36:59.913000,-15,2021-02-19 16:37:49.510000,Waived current late fee 1.,2756
,1725893,9002330,152543,5200163,1249260,2021-02-19 18:04:08.343000,25,2021-02-19 18:04:22.433000,Waived current late fee 2.,93
,1725894,9002330,152543,5200163,1249260,2021-02-19 18:04:08.343000,-25,2021-02-19 18:04:22.433000,Waived current late fee 2.,93
,1727447,9009763,413571,5204397,1250134,2021-03-01 09:41:47.410000,15,2021-03-01 09:41:48.433000,Waived current late fee 1.,2756
,1727448,9009763,413571,5204397,1250134,2021-03-01 09:41:47.410000,-15,2021-03-01 09:41:48.433000,Waived current late fee 1.,2756
,1727533,9011836,404967,5206075,1250233,2021-03-01 12:44:11.407000,15,2021-03-01 12:44:12.437000,Waived current late fee 1.,2756
,1727534,9011836,404967,5206075,1250233,2021-03-01 12:44:11.407000,-15,2021-03-01 12:44:12.437000,Waived current late fee 1.,2756
,1727535,9011837,404965,5206075,1250234,2021-03-01 12:44:11.407000,15,2021-03-01 12:44:12.450000,Waived current late fee 1.,2756
,1727536,9011837,404965,5206075,1250234,2021-03-01 12:44:11.407000,-15,2021-03-01 12:44:12.450000,Waived current late fee 1.,2756
,1728409,9019555,338732,5210954,1251053,2021-03-08 11:09:57.700000,15,2021-03-08 11:10:00.287000,Waived current late fee 1.,2756
,1728410,9019555,338732,5210954,1251053,2021-03-08 11:09:57.700000,-15,2021-03-08 11:10:00.287000,Waived current late fee 1.,2756
,1731149,9028902,86393,5215512,1252200,2021-03-19 16:16:22.170000,15,2021-03-19 16:16:23.857000,Waived current late fee 1.,2756
,1731150,9028902,86393,5215512,1252200,2021-03-19 16:16:22.170000,-15,2021-03-19 16:16:23.873000,Waived current late fee 1.,2756
,1731151,9028903,330254,5215512,1252201,2021-03-19 16:16:22.170000,15,2021-03-19 16:16:23.873000,Waived current late fee 1.,2756
,1731152,9028903,330254,5215512,1252201,2021-03-19 16:16:22.170000,-15,2021-03-19 16:16:23.873000,Waived current late fee 1.,2756
,1731153,9028904,86393,5215512,1252202,2021-03-19 16:16:22.170000,25,2021-03-19 16:16:23.873000,Waived current late fee 2.,2756
,1731154,9028904,86393,5215512,1252202,2021-03-19 16:16:22.170000,-25,2021-03-19 16:16:23.873000,Waived current late fee 2.,2756
,1731155,9028905,330254,5215512,1252203,2021-03-19 16:16:22.170000,25,2021-03-19 16:16:23.873000,Waived current late fee 2.,2756
,1731156,9028905,330254,5215512,1252203,2021-03-19 16:16:22.170000,-25,2021-03-19 16:16:23.873000,Waived current late fee 2.,2756
,1731797,9032759,410793,5217653,1252716,2021-03-26 09:16:13.893000,15,2021-03-26 09:16:15.403000,Waived current late fee 1.,2756
,1731798,9032759,410793,5217653,1252716,2021-03-26 09:16:13.893000,-15,2021-03-26 09:16:15.403000,Waived current late fee 1.,2756
,1733039,9042181,332527,5223915,1253633,2021-04-03 10:34:25.063000,15,2021-04-03 10:34:26.327000,Waived current late fee 1.,2756
,1733040,9042181,332527,5223915,1253633,2021-04-03 10:34:25.063000,-15,2021-04-03 10:34:26.327000,Waived current late fee 1.,2756
,1735309,9052931,152543,5229753,1255024,2021-04-16 18:05:37.330000,25,2021-04-16 18:05:59.147000,Waived current late fee 2.,93
,1735310,9052931,152543,5229753,1255024,2021-04-16 18:05:37.330000,-25,2021-04-16 18:05:59.147000,Waived current late fee 2.,93
,1737346,9070880,49648,5241249,1257071,2021-05-07 14:13:15.290000,15,2021-05-07 14:13:16.047000,Waived current late fee 1.,2756
,1737347,9070880,49648,5241249,1257071,2021-05-07 14:13:15.290000,-15,2021-05-07 14:13:16.047000,Waived current late fee 1.,2756
,1737462,9072120,237009,5241967,1257180,2021-05-10 08:52:23.140000,15,2021-05-10 08:52:24.073000,Waived current late fee 1.,2756
,1737463,9072120,237009,5241967,1257180,2021-05-10 08:52:23.140000,-15,2021-05-10 08:52:24.073000,Waived current late fee 1.,2756
,1738248,9075069,266895,5243464,1257639,2021-05-13 14:06:30.107000,15,2021-05-13 14:06:31.800000,Waived current late fee 1.,2756
,1738249,9075069,266895,5243464,1257639,2021-05-13 14:06:30.107000,-15,2021-05-13 14:06:31.800000,Waived current late fee 1.,2756
,1792818,9535529,413730,5544884,1284523,2021-05-15 11:17:09.790000,15,2021-05-15 11:17:19.610000,Waived current late fee 1.,2756
,1792819,9535529,413730,5544884,1284523,2021-05-15 11:17:09.790000,-15,2021-05-15 11:17:19.610000,Waived current late fee 1.,2756
,1794573,9548680,86393,5553169,1286063,2021-06-03 11:24:35.930000,15,2021-06-03 11:24:38.893000,Waived current late fee 1.,2756
,1794574,9548680,86393,5553169,1286063,2021-06-03 11:24:35.930000,-15,2021-06-03 11:24:38.893000,Waived current late fee 1.,2756
,1794575,9548681,330254,5553169,1286064,2021-06-03 11:24:35.930000,15,2021-06-03 11:24:38.893000,Waived current late fee 1.,2756
,1794576,9548681,330254,5553169,1286064,2021-06-03 11:24:35.930000,-15,2021-06-03 11:24:38.893000,Waived current late fee 1.,2756
,1796759,9558056,152543,5558157,1287303,2021-06-17 17:54:44.807000,15,2021-06-17 17:54:56.277000,Waived current late fee 1.,93
,1796760,9558056,152543,5558157,1287303,2021-06-17 17:54:44.807000,-15,2021-06-17 17:54:56.277000,Waived current late fee 1.,93
,1796761,9558057,152543,5558157,1287304,2021-06-17 17:54:44.807000,25,2021-06-17 17:54:56.277000,Waived current late fee 2.,93
,1796762,9558057,152543,5558157,1287304,2021-06-17 17:54:44.807000,-25,2021-06-17 17:54:56.277000,Waived current late fee 2.,93
,1797573,9561235,58565,5559768,1287891,2021-06-24 13:38:09.980000,15,2021-06-24 13:38:15.717000,Waived current late fee 1.,2756
,1797574,9561235,58565,5559768,1287891,2021-06-24 13:38:09.980000,-15,2021-06-24 13:38:15.733000,Waived current late fee 1.,2756
,1797575,9561236,1505,5559768,1287892,2021-06-24 13:38:09.980000,15,2021-06-24 13:38:15.733000,Waived current late fee 1.,2756
,1797576,9561236,1505,5559768,1287892,2021-06-24 13:38:09.980000,-15,2021-06-24 13:38:15.733000,Waived current late fee 1.,2756
